,PEOPLEUSDT_PERP.A_longliq,PEOPLEUSDT_PERP.A_shortliq,RENUSDT_PERP.A_longliq,RENUSDT_PERP.A_shortliq,CRVUSDT_PERP.A_longliq,CRVUSDT_PERP.A_shortliq,STORJUSDT_PERP.A_longliq,STORJUSDT_PERP.A_shortliq,RLCUSDT_PERP.A_longliq,RLCUSDT_PERP.A_shortliq,SXPUSDT_PERP.A_longliq,SXPUSDT_PERP.A_shortliq,KAVAUSDT_PERP.A_longliq,KAVAUSDT_PERP.A_shortliq,RSRUSDT_PERP.A_longliq,RSRUSDT_PERP.A_shortliq,MTLUSDT_PERP.A_longliq,MTLUSDT_PERP.A_shortliq,DOGEUSDT_PERP.A_longliq,DOGEUSDT_PERP.A_shortliq,WAVESUSDT_PERP.A_longliq,WAVESUSDT_PERP.A_shortliq,ALGOUSDT_PERP.A_longliq,ALGOUSDT_PERP.A_shortliq,MATICUSDT_PERP.A_longliq,MATICUSDT_PERP.A_shortliq,NEARUSDT_PERP.A_longliq,NEARUSDT_PERP.A_shortliq,AVAXUSDT_PERP.A_longliq,AVAXUSDT_PERP.A_shortliq,MKRUSDT_PERP.A_longliq,MKRUSDT_PERP.A_shortliq,SNXUSDT_PERP.A_longliq,SNXUSDT_PERP.A_shortliq,FTMUSDT_PERP.A_longliq,FTMUSDT_PERP.A_shortliq,UNIUSDT_PERP.A_longliq,UNIUSDT_PERP.A_shortliq,TRBUSDT_PERP.A_longliq,TRBUSDT_PERP.A_shortliq,TRXUSDT_PERP.A_longliq,TRXUSDT_PERP.A_shortliq,BNBUSDT_PERP.A_longliq,BNBUSDT_PERP.A_shortliq,XRPUSDT_PERP.A_longliq,XRPUSDT_PERP.A_shortliq,NEOUSDT_PERP.A_longliq,NEOUSDT_PERP.A_shortliq,EOSUSDT_PERP.A_longliq,EOSUSDT_PERP.A_shortliq,ETCUSDT_PERP.A_longliq,ETCUSDT_PERP.A_shortliq,BTCUSDT_PERP.A_longliq,BTCUSDT_PERP.A_shortliq,LTCUSDT_PERP.A_longliq,LTCUSDT_PERP.A_shortliq,XLMUSDT_PERP.A_longliq,XLMUSDT_PERP.A_shortliq,LINKUSDT_PERP.A_longliq,LINKUSDT_PERP.A_shortliq,ETHUSDT_PERP.A_longliq,ETHUSDT_PERP.A_shortliq,BCHUSDT_PERP.A_longliq,BCHUSDT_PERP.A_shortliq,ADAUSDT_PERP.A_longliq,ADAUSDT_PERP.A_shortliq,XMRUSDT_PERP.A_longliq,XMRUSDT_PERP.A_shortliq,ATOMUSDT_PERP.A_longliq,ATOMUSDT_PERP.A_shortliq,VETUSDT_PERP.A_longliq,VETUSDT_PERP.A_shortliq,THETAUSDT_PERP.A_longliq,THETAUSDT_PERP.A_shortliq,SUSHIUSDT_PERP.A_longliq,SUSHIUSDT_PERP.A_shortliq,COMPUSDT_PERP.A_longliq,COMPUSDT_PERP.A_shortliq,RUNEUSDT_PERP.A_longliq,RUNEUSDT_PERP.A_shortliq,DOTUSDT_PERP.A_longliq,DOTUSDT_PERP.A_shortliq,FILUSDT_PERP.A_longliq,FILUSDT_PERP.A_shortliq,AAVEUSDT_PERP.A_longliq,AAVEUSDT_PERP.A_shortliq,UNFIUSDT_PERP.A_longliq,UNFIUSDT_PERP.A_shortliq,GRTUSDT_PERP.A_longliq,GRTUSDT_PERP.A_shortliq,GTCUSDT_PERP.A_longliq,GTCUSDT_PERP.A_shortliq,SOLUSDT_PERP.A_longliq,SOLUSDT_PERP.A_shortliq,OCEANUSDT_PERP.A_longliq,OCEANUSDT_PERP.A_shortliq,BELUSDT_PERP.A_longliq,BELUSDT_PERP.A_shortliq,AXSUSDT_PERP.A_longliq,AXSUSDT_PERP.A_shortliq,MASKUSDT_PERP.A_longliq,MASKUSDT_PERP.A_shortliq,ALPHAUSDT_PERP.A_longliq,ALPHAUSDT_PERP.A_shortliq,1INCHUSDT_PERP.A_longliq,1INCHUSDT_PERP.A_shortliq,LINAUSDT_PERP.A_longliq,LINAUSDT_PERP.A_shortliq,GALAUSDT_PERP.A_longliq,GALAUSDT_PERP.A_shortliq,CELRUSDT_PERP.A_longliq,CELRUSDT_PERP.A_shortliq,CHZUSDT_PERP.A_longliq,CHZUSDT_PERP.A_shortliq,ALICEUSDT_PERP.A_longliq,ALICEUSDT_PERP.A_shortliq,1000SHIBUSDT_PERP.A_longliq,1000SHIBUSDT_PERP.A_shortliq,SANDUSDT_PERP.A_longliq,SANDUSDT_PERP.A_shortliq,LITUSDT_PERP.A_longliq,LITUSDT_PERP.A_shortliq,C98USDT_PERP.A_longliq,C98USDT_PERP.A_shortliq,MANAUSDT_PERP.A_longliq,MANAUSDT_PERP.A_shortliq,HBARUSDT_PERP.A_longliq,HBARUSDT_PERP.A_shortliq,DYDXUSDT_PERP.A_longliq,DYDXUSDT_PERP.A_shortliq,COTIUSDT_PERP.A_longliq,COTIUSDT_PERP.A_shortliq
2023-03-01,5000.0,180684.0,100511.0,813066.0,55133.299999999996,10595.2,20363.0,1692.0,1633.4,7151.199999999999,22367.8,979.6,11891.6,35353.299999999996,1926458,2335828,4347.0,117.0,527977,1020727,1844.3,0.0,4995.3,2012.1000000000001,134393.0,350874.0,15018.0,16826.0,2699.0,5788.0,24.225,352.537,1890.6999999999998,14248.600000000002,261254.0,468007.0,637.0,4576.0,301.99999999999994,155.4,4007,583806,103.82,243.65000000000003,240757.0,116703.0,2267.6899999999996,5835.66,44504.90000000001,122646.30000000005,1089.11,1836.4599999999998,264.066,173.1700000000001,114.10200000000002,3928.914,7431.0,1223.0,7179.159999999998,10947.529999999999,2099.007999999999,2605.737000000001,180.44099999999997,175.04500000000007,168907,215633,3.2439999999999998,23.773,612.0899999999999,2360.1499999999996,326834.0,159096.0,17721.4,5078.099999999999,942.0,3747.0,6.26,45.370000000000005,9973.0,9573.0,14062.200000000003,22310.00000000001,1766.3000000000002,57556.30000000001,64.0,44.8,1285.1999999999998,362.3,166260.0,62555.0,26478.10000000001,1048.8,16176,18230,14364.0,82454.0,100.0,159.0,478.0,1007.0,2658.0,24353.0,42708.0,32782.0,5336.0,5511.0,694606.0,705379.0,1336369,1914561,5000.0,80941.0,505068.0,209116.0,28005.9,1004.0000000000001,7436311,2373839,100204.0,51574.0,6399.699999999999,4640.5,1647.0,15592.0,11755.0,77812.0,43006.0,189000.0,26971.100000000002,269886.00000000006,26643.0,48629.0
2023-03-02,203053.0,21496.0,212717.0,54330.0,72187.09999999999,219.5,26668.0,0.0,14694.999999999996,896.1999999999999,29221.600000000002,0.0,36182.90000000001,287.7,7110106,0,17530.0,6893.0,2464519,16251,3265.7999999999997,1511.6000000000001,156351.30000000002,0.0,204723.0,54831.0,86193.0,0.0,5650.0,13.0,106.83000000000006,21.259,18700.600000000002,1019.5000000000001,431366.0,14673.0,1442.0,38.0,1185.6000000000001,0.0,133927,53458,580.5900000000003,86.11,420335.00000000006,60315.399999999994,6964.05,81.73,88561.5,144645.50000000006,5439.3200000000015,3542.62,116.55200000000009,76.69100000000005,1922.2469999999987,525.7400000000001,29097.0,0.0,50855.62999999999,4155.589999999999,1474.3639999999991,634.8280000000001,283.66800000000006,47.913999999999994,829494,52817,1.1260000000000001,2.334,7259.909999999999,233.60000000000002,3085829.0,56266.0,36745.29999999998,1890.0,12508.0,488.0,238.003,0.0,5745.0,1963.0,15334.400000000009,513.2,66851.40000000001,7308.799999999999,385.50000000000006,14.6,3560.8,287.3,838012.0,0.0,51872.90000000001,191.4,18509,6751,123947.0,1055.0,37004.0,0.0,1982.0,25.0,78535.0,275.0,285586.0,5897.0,72419.0,450.0,5159555.0,510049.0,2479058,291319,397361.0,0.0,397427.0,1882.0,4888.900000000001,418.9,19590080,4631895,212781.0,46349.0,47645.10000000001,293.4,104459.0,9904.0,86825.0,5903.0,1253000.0,64154.0,114769.2999999999,129198.80000000002,222619.0,7892.0
2023-03-03,8175151.0,633331.0,750128.0,458013.0,536714.4000000003,8724.4,444436.0,0.0,60591.69999999998,214.9,906170.5000000001,0.0,268013.2,502.1,31222183,103575,230916.0,3990.0,8512697,405926,60513.59999999999,1065.5,881445.7000000003,755.4000000000001,586058.0,28665.0,263263.0,2937.0,39912.0,1010.0,233.99199999999993,130.74500000000003,84919.00000000001,21901.4,1469502.0,135427.0,42924.0,191.0,9822.199999999997,10.1,3543310,233794,2380.029999999999,41.03,2514509.6,961228.2000000004,16558.080000000005,3209.5699999999997,759451.1999999998,621029.2999999998,37723.79,7563.760000000001,236.55299999999954,111.77800000000006,11182.491999999998,438.19400000000013,1907472.0,1187.0,137412.61999999997,5752.92,2750.2529999999992,581.3719999999992,1912.1599999999996,86.68199999999997,2358766,194190,1251.94,4.132000000000001,39746.39999999999,117.89999999999999,5108828.0,434108.0,214786.89999999997,75.2,161664.0,165.0,3948.0909999999985,10.158000000000001,147086.0,219.0,89493.59999999992,1541.6,113072.79999999997,12567.300000000001,2614.2000000000016,4.1000000000000005,50043.90000000002,169.7,2010297.0,247520.0,111652.30000000005,965.9000000000001,53643,7406,809712.0,55432.0,527058.0,289.0,44723.0,20.0,119495.0,6272.0,1218169.0,1821.0,287521.0,0.0,34391133.0,1620052.0,10409013,1769359,5796384.0,16493.0,2679041.0,3847.0,76428.49999999997,17.7,68916402,3205437,1216664.0,27696.0,516820.8000000002,1467.6,784447.0,19883.0,749996.0,8812.0,2953960.0,13751.0,488269.1000000001,50337.10000000002,1085509.0,2695.0
2023-03-04,2730716.0,131050.0,520202.0,32484.0,165415.3999999999,9.1,143615.0,0.0,36858.2,2530.3,67464.9,0.0,70227.60000000003,0.0,13475389,36082,22356.0,1834.0,6945171,411196,19757.399999999998,96.1,142393.4,1804.0,396993.0,44992.0,117739.0,0.0,22503.0,890.0,178.18900000000002,22.272000000000002,49836.500000000015,35763.1,840444.0,269415.0,11997.0,685.0,1611.0,0.0,772097,6075,687.8399999999998,103.44,615442.0999999999,99850.4,14509.539999999995,10480.110000000004,431926.3000000001,118807.10000000002,17079.850000000006,686.4,83.52900000000004,23.524000000000008,2582.3199999999997,430.36499999999995,471800.0,0.0,39355.73000000003,3001.75,791.775,308.62799999999993,733.425,65.31200000000001,749752,122692,313.83,0.096,8959.55,301.95,3030276.0,201877.0,80981.60000000002,0.0,29159.0,5.0,428.11499999999995,103.39200000000001,35860.0,0.0,68034.99999999999,1366.2,94472.40000000004,46.900000000000006,814.6,3.5,19321.8,0.0,1020232.0,25382.0,30852.099999999995,0.0,26768,3362,434794.0,101670.0,113700.0,3323.0,23215.0,146.0,69851.0,2130.0,645407.0,36522.0,53952.0,0.0,8761688.0,11381.0,8189936,753733,5320644.0,13569.0,1169884.0,0.0,29790.699999999997,2778.4000000000005,25077424,1870743,613260.0,145906.0,43120.50000000001,1301.6999999999998,442732.0,7836.0,329057.0,176475.0,464815.0,74978.0,354761.9000000001,18186.799999999996,608064.0,63624.0
2023-03-05,512673.0,62672.0,69137.0,107730.0,124.0,4338.599999999999,3771.0,2823.0,4219.099999999999,10047.5,5150.6,36533.8,181.8,1642.1999999999998,1443176,357278,5580.0,1239.0,1038318,614737,1977.2,0.0,216.4,0.0,108456.0,430001.0,8822.0,5024.0,2345.0,809.0,10.267,141.1969999999999,15784.3,29293.999999999985,245810.0,306884.0,0.0,2233.0,387.4,153.99999999999997,0,65519,308.75,121.09,339068.60000000015,196915.1,3367.9500000000003,12938.849999999997,155593.89999999997,183925.79999999996,4457.329999999998,1485.0599999999997,41.579,61.55,617.8269999999999,864.9909999999999,47210.0,0.0,10532.229999999998,9208.390000000001,650.9809999999999,385.648,172.86900000000003,165.85400000000004,182261,99714,0.276,114.36099999999999,1225.52,1221.37,322145.0,224513.0,45737.200000000004,192.1,82.0,1156.0,159.477,0.904,156.0,22.0,8865.0,1935.6999999999998,6988.0,21844.800000000003,0.0,0.8,873.8000000000001,207.5,126243.0,206348.0,5673.1,9816.899999999998,10055,15086,56265.0,277343.0,16272.0,11282.0,0.0,274.0,1917.0,40288.0,241394.0,262306.0,7167.0,3414.0,1832004.0,3919249.0,1943188,3906996,13450.0,1295.0,38773.0,12942.0,2605.3999999999996,2674.7000000000003,7836868,8533820,96882.0,88207.0,248.10000000000002,3872.9999999999995,9668.0,4412.0,58956.0,86304.0,30640.0,255231.0,46524.70000000001,57971.39999999998,6388.0,88808.0
2023-03-06,946384.0,23612.0,129629.0,304753.0,790.9999999999999,116008.89999999998,17328.0,0.0,7193.2,298.1,198269.19999999998,0.0,4352.2,727.3,6097147,173647,20082.0,5887.0,1244320,152077,3487.7,396.8,44704.200000000004,9922.7,93951.0,77062.0,85919.0,1259.0,4586.0,1435.0,60.93600000000002,9.137000000000002,22452.8,21269.8,261514.0,266466.0,2071.0,2363.0,868.0,83.80000000000001,156732,8393,1078.3700000000001,183.59000000000003,825971.5000000002,273263.1,9858.62,217.79000000000002,157335.89999999997,56415.899999999994,4048.1699999999987,1447.06,117.793,20.926000000000002,1994.3020000000004,589.643,23063.0,0.0,6283.080000000001,3525.4700000000003,509.85799999999995,521.9179999999999,194.16399999999996,100.999,328766,131159,0.0,21.303000000000004,4183.47,1855.5000000000002,1138249.0,579282.0,176315.00000000006,2590.2999999999997,1393.0,2471.0,218.08699999999996,43.175999999999995,102.0,28475.0,11036.000000000002,4801.000000000001,15534.199999999999,237.2,45.4,83.8,1852.0000000000002,17.7,532044.0,48218.0,10722.2,1442.4,16009,7240,60190.0,102981.0,8135.0,5537.0,5111.0,154.0,5962.0,65167.0,400707.0,232657.0,199.0,280.0,1090016.0,822779.0,1981509,5790267,460462.0,234409.0,374989.0,6738.0,3041.9,270.2,8559937,2472731,196994.0,119717.0,29263.9,643.2,22207.0,2633.0,88499.0,285177.0,89264.0,0.0,73803.29999999996,63416.70000000001,154391.0,49040.0
2023-03-07,3657916.0,43043.0,1058261.0,633132.0,48643.200000000004,57337.9,28480.0,4470.0,32072.0,498.2000000000001,132384.2,0.0,32707.199999999997,11839.900000000001,6777675,1969129,18278.0,9.0,3746003,652533,11313.799999999997,4530.8,193144.30000000005,0.0,264502.0,252850.0,178019.0,4134.0,8123.0,843.0,70.16500000000002,33.219,99478.10000000002,8611.6,1004657.0,357376.0,3272.0,2337.0,2605.5,167.9,617398,184188,514.79,320.8000000000001,451489.09999999986,763503.9999999994,13715.029999999997,12047.009999999997,537456.4000000003,61111.1,19178.980000000003,1636.2800000000002,118.74500000000012,74.90400000000001,3832.513,1326.7740000000001,157007.0,0.0,47317.420000000006,7330.049999999998,1192.7380000000007,978.4809999999995,590.6199999999999,230.038,789754,264245,54.727,106.732,12235.790000000003,139.66,7021700.0,254794.0,49214.3,29235.300000000003,21018.0,7504.0,755.2190000000004,0.3,14800.0,6082.0,35439.3,4413.9,39157.399999999994,18865.1,654.2,48.2,7782.799999999999,0.0,769489.0,228226.0,42929.5,1452.0,27968,17349,616978.0,8166.0,64092.0,2402.0,4287.0,552.0,106574.0,83550.0,368567.0,26967.0,35989.0,25.0,7695340.0,2687815.0,13664874,2980791,1967027.0,96764.0,277634.0,0.0,14070.4,106.5,30128607,8127424,465799.0,79464.0,58504.9,1759.1,159134.0,0.0,845470.0,77748.0,911789.0,12711.0,251970.80000000005,44838.79999999999,413316.0,31525.0
2023-03-08,6607916.0,3276.0,3432919.0,567172.0,288591.9,2456.5,204492.0,111.0,61690.49999999995,4013.2999999999997,652296.8999999999,36138.2,102033.49999999996,25064.800000000007,34805894,223617,48248.0,499.0,6207445,515379,147967.29999999996,116.5,564523.8,779.2,760597.0,86850.0,323782.0,7726.0,43441.0,925.0,160.791,64.658,97497.30000000006,581.7,2466579.0,92561.0,14672.0,4831.0,5255.199999999999,221.60000000000002,2163207,3053,1349.29,860.45,1511839.7000000016,2001497.8000000003,39827.549999999996,1181.2800000000002,370485.70000000007,38484.899999999994,23876.95,1420.0,176.0530000000002,66.08700000000002,8815.913000000002,559.033,1102303.0,112773.0,67545.91,16863.570000000007,1548.5759999999982,644.2159999999998,3061.5420000000004,56.257999999999996,1995897,260939,329.314,45.842999999999996,32234.86,207.11,6904539.0,86688.0,197536.10000000006,0.0,80774.0,142.0,4821.452999999998,1.862,128150.0,27.0,85362.39999999997,11552.199999999997,129146.09999999998,56006.5,2227.400000000001,0.1,25771.299999999996,0.0,3449423.0,49552.0,45695.499999999985,6772.8,84606,15823,887761.0,38872.0,198138.0,1213.0,57826.0,24.0,178982.0,8088.0,1496707.0,18652.0,203386.0,95.0,18113920.0,1345519.0,16394071,1463301,4214740.0,39933.0,2783007.0,4330.0,128615.20000000004,13.4,37120060,17672576,721498.0,20741.0,114689.90000000002,1196.5,817435.0,4793.0,797744.0,38394.0,2019002.0,10954.0,699313.0000000002,45658.59999999999,961173.0,200.0
2023-03-09,14016210.0,121515.0,3279965.0,198637.0,495444.5,18035.6,320370.0,1040.0,148106.40000000005,4485.200000000001,376165.39999999997,1479.2,140916.19999999998,106712.10000000003,25793460,932468,94707.0,2041.0,11842201,339232,87423.40000000001,10099.7,602396.5999999997,2713.6,1080395.0,198246.0,167532.0,2793.0,37958.0,1380.0,331.8699999999999,56.37,118526.09999999998,16450.7,1550800.0,794496.0,61388.0,558.0,10538.000000000004,28.1,6258326,503358,4177.600000000003,437.4599999999999,3129302.100000001,811717.7000000001,30861.520000000008,9409.140000000001,659155.4999999997,160423.0999999999,50536.37999999999,2783.5899999999992,360.53499999999957,121.72300000000003,18630.239000000012,1342.259,2770450.0,3051.0,145440.21000000008,5817.42,3720.418000000002,1232.7559999999987,4334.423999999999,118.76099999999997,1677080,748468,1041.207,108.285,62052.550000000025,6733.040000000003,13574210.0,431376.0,369563.9999999997,61312.6,140976.0,655.0,3091.2149999999997,269.72400000000005,132604.0,182.0,106773.00000000001,8294.9,342004.0,54236.399999999994,2378.499999999999,16.4,30974.200000000008,375.1,2074121.0,357868.0,282199.0,340.4,88214,19067,1230009.0,66269.0,223911.0,1538.0,69448.0,1107.0,193645.0,33488.0,1215103.0,169758.0,306681.0,1305.0,13320849.0,409822.0,17582297,2803722,5042319.0,175779.0,2783297.0,1232.0,88998.5,2601.1,87619863,7934939,1411145.0,26588.0,387224.9999999999,7644.2,851131.0,22952.0,885391.0,60295.0,3526030.0,22141.0,437922.60000000015,139887.3,2803995.0,59245.0
2023-03-10,4944752.0,696529.0,2399891.0,1362725.0,322190.0000000001,47376.6,174856.0,37344.0,55697.30000000001,50838.299999999996,330608.99999999994,42870.7,86785.49999999999,330054.8999999999,15160718,2808330,68607.0,3505.0,6751374,1654792,72457.99999999999,2777.5,240176.0,51074.899999999994,807825.0,735356.0,255749.0,62961.0,17169.0,20854.0,226.16999999999996,37.615,82950.29999999997,30251.100000000006,2087975.0,1336709.0,20098.0,385.0,6246.400000000001,212.3,3246669,1861163,3127.650000000001,1469.55,2132581.1999999997,523591.5999999996,13720.819999999994,11593.820000000002,417940.7999999998,312331.2,19187.41000000001,15252.559999999998,448.7819999999982,325.3349999999992,11218.168999999993,3903.932999999998,2803885.0,1367129.0,61158.64999999998,31517.289999999986,3358.977000000001,4642.541999999995,1094.3490000000004,758.1990000000002,1290529,904827,982.3170000000002,170.303,27008.030000000013,27131.449999999993,8247351.0,1588743.0,64844.3,47839.10000000002,115035.0,16279.0,4158.447000000001,242.98899999999998,49919.0,3798.0,81418.10000000002,32241.89999999999,168909.2,47165.0,1525.4999999999998,115.9,26999.099999999984,1350.3999999999999,2091552.0,532487.0,70650.70000000001,10796.9,61198,85107,1065666.0,693634.0,138771.0,13246.0,47844.0,6523.0,173922.0,147519.0,1181775.0,282993.0,253607.0,79470.0,15104475.0,2640898.0,9500361,8872670,2511463.0,1572187.0,1156598.0,625885.0,46305.39999999999,4260.1,31749437,23339700,630748.0,337513.0,111805.2,25367.2,610609.0,16934.0,664977.0,479559.0,1484697.0,761966.0,729960.3999999999,207326.49999999994,975407.0,219574.0
2023-03-11,4119015.0,413288.0,2277996.0,432809.0,450454.6000000002,145254.9,83520.0,5511.0,50225.30000000001,15031.5,91642.79999999999,17519.699999999997,186818.90000000002,139815.8,10403343,3281116,28237.0,7852.0,5954825,2395374,12547.8,8297.4,312382.9000000001,36240.1,592937.0,512722.0,50800.0,39736.0,15387.0,4556.0,623.2889999999999,318.2729999999998,130226.90000000004,47237.1,858560.0,435506.0,15042.0,2620.0,2836.7,830.3999999999999,1827171,4094905,1627.8899999999983,868.4799999999999,1054350.2000000007,220097.30000000008,9813.060000000003,2596.0900000000006,514061.59999999974,122577.3,19722.480000000003,6890.8,270.6229999999999,357.96499999999907,6736.102999999996,3565.008000000001,643967.0,65706.0,38896.69,22484.929999999997,2193.1019999999985,2673.4240000000004,1952.4879999999998,938.8740000000001,1118080,274700,188.91200000000003,114.68200000000002,12659.149999999996,7194.5999999999985,5392757.0,715177.0,94087.8,32738.699999999997,43601.0,7167.0,2183.03,488.84799999999996,72064.0,1893.0,30994.299999999996,17265.100000000002,374055.20000000007,116513.80000000003,1207.8000000000002,387.90000000000003,8692.399999999998,2452.4,576089.0,370824.0,21348.199999999997,1573.1000000000001,52984,52173,605884.0,661606.0,78290.0,17743.0,11073.0,18983.0,98864.0,80781.0,283898.0,124043.0,49921.0,9042.0,3997332.0,3702714.0,10517535,4175304,777253.0,1075217.0,365888.0,81084.0,6885.899999999999,1741.3,26167610,9784247,357476.0,188678.0,42437.3,11397.300000000001,313264.0,101453.0,203185.0,506385.0,862547.0,629261.0,513586.0000000001,301116.70000000007,713624.0,200121.0
2023-03-12,660132.0,1327747.0,139619.0,2009573.0,1657.8999999999999,307827.99999999994,976.0,76024.0,112.80000000000001,16904.299999999996,0.0,32112.0,12966.199999999999,269318.4,2026764,24147749,0.0,10606.0,370760,7621124,3498.9999999999995,25007.600000000002,39883.1,117214.40000000004,81067.0,1069862.0,3636.0,120449.0,1289.0,30252.0,91.49400000000003,657.287,2339.6,146356.30000000005,171366.0,2693192.0,51.0,9868.0,245.6,1653.0,61298,11173043,310.5799999999999,1900.96,1531939.5999999992,960579.1000000006,670.9699999999999,19793.64000000001,93538.50000000003,285589.09999999986,3134.4600000000005,24900.569999999996,148.13700000000003,293.5739999999997,2358.833999999999,15415.102000000003,501722.0,317976.0,3498.59,62232.01999999998,1563.922,9894.417000000009,30.333000000000002,4030.9139999999998,167670,1559651,31.243,2780.872999999999,43630.030000000006,24122.839999999997,598085.0,1527445.0,4373.6,93674.89999999998,1248.0,104215.0,3.383,1567.8570000000004,742.0,33379.0,1952.7,58057.0,26588.800000000003,222847.10000000003,4001.0,925.3999999999999,1047.9,8047.200000000003,13021.0,1217451.0,8524.4,18469.700000000004,12724,58743,58748.0,602143.0,18840.0,55655.0,122.0,44346.0,14543.0,84853.0,16682.0,184921.0,1905.0,70995.0,933208.0,5572128.0,1766684,13806389,3581.0,2413600.0,37388.0,619062.0,3546.7999999999993,43279.50000000001,3529991,25594631,100291.0,479657.0,2486.9,51757.000000000015,1756.0,273954.0,44029.0,592577.0,55412.0,662752.0,48176.4,622624.0999999999,26000.0,604526.0
2023-03-13,138744.0,3198615.0,925509.0,1090970.0,79816.60000000002,260101.2,19953.0,90096.0,1834.7999999999997,29669.199999999997,12689.8,73038.7,35698.9,232799.19999999995,3579929,17526209,3263.0,3044.0,2572261,5766787,5664.600000000001,15963.8,66929.40000000001,439354.99999999994,244085.0,676746.0,38330.0,78766.0,5593.0,13226.0,119.46799999999998,384.39200000000005,60308.80000000001,297009.4000000001,974845.0,1329478.0,1823.0,6467.0,386.4,1144.7,518116,7170105,782.5499999999994,2726.419999999997,1318444.5000000002,1365516.6,5937.399999999999,12599.510000000002,434733.6000000001,161835.2,7286.049999999998,18469.02,396.9369999999983,407.2859999999983,3486.6380000000004,11745.590999999993,119819.0,460181.0,24629.73,56082.429999999986,2996.1830000000004,8849.891000000009,211.29600000000005,1506.0740000000008,695128,1077357,11.172999999999998,1079.0129999999995,5468.690000000002,22769.42,911407.0,2107658.0,11393.499999999998,92615.5,8510.0,170450.0,153.4,952.079,2335.0,22432.0,10588.300000000003,25968.099999999988,113677.9,197914.2000000001,130.9,471.0999999999999,6957.699999999999,5891.8,452435.0,1231977.0,734.0,4221.900000000001,53816,57947,236097.0,330058.0,13825.0,28307.0,5138.0,96792.0,56918.0,129119.0,148999.0,78542.0,14223.0,25399.0,598367.0,5693368.0,5466512,13237698,90108.0,3112838.0,349652.0,733234.0,6941.0,20995.5,21521585,37401123,200743.0,471595.0,13490.4,54977.10000000001,35413.0,158091.0,145747.0,508171.0,133666.0,369363.0,109055.3,276901.4000000002,57467.0,129177.0
2023-03-14,903753.0,1156701.0,726510.0,1734412.0,169834.19999999995,36129.79999999999,47934.0,33627.0,21104.699999999993,22152.400000000005,83112.79999999999,176563.59999999998,71963.59999999999,162543.80000000002,7265373,8625444,16190.0,14185.0,3573717,2740618,24024.699999999993,26688.600000000006,159963.10000000006,87676.80000000002,457407.0,361922.0,99890.0,41149.0,13391.0,13119.0,247.36200000000002,173.4800000000001,73267.8,116291.80000000005,1135464.0,1991220.0,15849.0,4678.0,786.5,706.5,1107077,2761836,1178.18,1570.0099999999998,1325138.2999999993,1056984.0,13604.200000000003,5694.609999999997,487091.9000000001,158500.2,14281.75,38539.31000000001,509.5899999999992,408.01899999999864,8020.676000000004,7584.185000000002,643108.0,170616.0,42396.72,30708.539999999986,3178.6930000000016,4853.545999999997,881.1449999999998,1756.9409999999996,1079129,852498,316.683,229.06599999999992,19881.81,28830.37,4131964.0,992910.0,100372.00000000001,38322.700000000004,149577.0,38720.0,610.843,884.059,57141.0,47458.0,19797.3,55359.099999999984,250184.80000000002,243252.5,458.8,594.6999999999999,9775.3,2910.6,1042327.0,1112060.0,14235.099999999999,23066.3,55846,39907,309044.0,723984.0,23725.0,39026.0,39056.0,38205.0,87000.0,128118.0,143709.0,96436.0,25263.0,26078.0,6958687.0,1883043.0,10170096,21105296,413220.0,2115005.0,509365.0,349515.0,23785.699999999993,17290.1,26880371,36315267,445726.0,415424.0,110490.29999999997,105058.80000000002,118290.0,125634.0,435419.0,737642.0,497711.0,309192.0,125767.40000000001,369119.0999999998,469050.0,90389.0
2023-03-15,3276204.0,49332.0,1526543.0,403541.0,433615.49999999994,18356.6,76704.0,4920.0,23282.999999999996,1655.3000000000002,122757.99999999997,12739.7,76911.30000000003,19614.9,33456173,1411187,33643.0,66.0,18380949,697117,46525.50000000001,900.9,348949.80000000005,15928.2,1121931.0,166080.0,165746.0,21558.0,35106.0,2179.0,248.57999999999996,20.303,146536.00000000006,45349.0,2569214.0,401808.0,29819.0,103.0,2713.0999999999995,24.5,1362798,461469,2663.2999999999993,345.40999999999997,2065234.5999999994,78417.90000000001,5543.41,1539.9299999999998,402063.90000000014,51045.099999999984,29344.970000000016,6566.2400000000025,376.0049999999992,363.4749999999976,11974.021000000002,2092.9080000000004,452760.0,2886.0,74189.88000000006,7326.869999999999,5318.146000000009,1821.2840000000015,2124.4730000000004,373.77899999999994,2085862,329750,409.31499999999977,10.288,38892.340000000026,7850.24,8135688.0,323030.0,72811.99999999999,0.0,117833.0,5455.0,1174.7229999999997,255.233,61883.0,2079.0,49324.29999999999,5407.1,427814.19999999995,124644.59999999996,1105.5999999999995,14.299999999999999,23573.2,184.4,1817133.0,166721.0,28903.3,2759.4,49062,22025,898862.0,149177.0,131182.0,657.0,71487.0,618.0,175757.0,142298.0,420298.0,9755.0,88467.0,1053.0,6791574.0,642131.0,21989157,4296511,2600289.0,184255.0,1399198.0,83780.0,29329.600000000002,1160.6,55290565,3855724,787865.0,105640.0,118632.70000000001,17555.499999999996,346612.0,22936.0,949706.0,62024.0,1385504.0,45571.0,254277.39999999988,106163.90000000004,799443.0,18459.0
