t,PEOPLEUSDT_PERP.A_oi,OMGUSDT_PERP.A_oi,BALUSDT_PERP.A_oi,RENUSDT_PERP.A_oi,CRVUSDT_PERP.A_oi,STORJUSDT_PERP.A_oi,RLCUSDT_PERP.A_oi,SXPUSDT_PERP.A_oi,KAVAUSDT_PERP.A_oi,RSRUSDT_PERP.A_oi,MTLUSDT_PERP.A_oi,DOGEUSDT_PERP.A_oi,BANDUSDT_PERP.A_oi,WAVESUSDT_PERP.A_oi,KSMUSDT_PERP.A_oi,ALGOUSDT_PERP.A_oi,MATICUSDT_PERP.A_oi,KNCUSDT_PERP.A_oi,ZILUSDT_PERP.A_oi,BLZUSDT_PERP.A_oi,NEARUSDT_PERP.A_oi,AVAXUSDT_PERP.A_oi,MKRUSDT_PERP.A_oi,SNXUSDT_PERP.A_oi,ENJUSDT_PERP.A_oi,ZRXUSDT_PERP.A_oi,FLMUSDT_PERP.A_oi,FTMUSDT_PERP.A_oi,UNIUSDT_PERP.A_oi,SKLUSDT_PERP.A_oi,TRBUSDT_PERP.A_oi,TRXUSDT_PERP.A_oi,BNBUSDT_PERP.A_oi,XRPUSDT_PERP.A_oi,NEOUSDT_PERP.A_oi,EOSUSDT_PERP.A_oi,ETCUSDT_PERP.A_oi,BTCUSDT_PERP.A_oi,LTCUSDT_PERP.A_oi,XLMUSDT_PERP.A_oi,LINKUSDT_PERP.A_oi,ETHUSDT_PERP.A_oi,BCHUSDT_PERP.A_oi,ADAUSDT_PERP.A_oi,XMRUSDT_PERP.A_oi,DASHUSDT_PERP.A_oi,ZECUSDT_PERP.A_oi,ONTUSDT_PERP.A_oi,ATOMUSDT_PERP.A_oi,XTZUSDT_PERP.A_oi,IOTAUSDT_PERP.A_oi,BATUSDT_PERP.A_oi,VETUSDT_PERP.A_oi,QTUMUSDT_PERP.A_oi,IOSTUSDT_PERP.A_oi,THETAUSDT_PERP.A_oi,AUDIOUSDT_PERP.A_oi,SUSHIUSDT_PERP.A_oi,COMPUSDT_PERP.A_oi,RUNEUSDT_PERP.A_oi,DOTUSDT_PERP.A_oi,FILUSDT_PERP.A_oi,AAVEUSDT_PERP.A_oi,UNFIUSDT_PERP.A_oi,GRTUSDT_PERP.A_oi,DEFIUSDT_PERP.A_oi,GTCUSDT_PERP.A_oi,YFIUSDT_PERP.A_oi,LRCUSDT_PERP.A_oi,SOLUSDT_PERP.A_oi,EGLDUSDT_PERP.A_oi,ICXUSDT_PERP.A_oi,OCEANUSDT_PERP.A_oi,ROSEUSDT_PERP.A_oi,OGNUSDT_PERP.A_oi,BELUSDT_PERP.A_oi,CTKUSDT_PERP.A_oi,AXSUSDT_PERP.A_oi,MASKUSDT_PERP.A_oi,ALPHAUSDT_PERP.A_oi,ZENUSDT_PERP.A_oi,BAKEUSDT_PERP.A_oi,1INCHUSDT_PERP.A_oi,LINAUSDT_PERP.A_oi,CELOUSDT_PERP.A_oi,GALAUSDT_PERP.A_oi,CELRUSDT_PERP.A_oi,DGBUSDT_PERP.A_oi,REEFUSDT_PERP.A_oi,ANKRUSDT_PERP.A_oi,CHZUSDT_PERP.A_oi,LPTUSDT_PERP.A_oi,ALICEUSDT_PERP.A_oi,1000SHIBUSDT_PERP.A_oi,SANDUSDT_PERP.A_oi,RVNUSDT_PERP.A_oi,SFPUSDT_PERP.A_oi,LITUSDT_PERP.A_oi,XEMUSDT_PERP.A_oi,ATAUSDT_PERP.A_oi,HOTUSDT_PERP.A_oi,STMXUSDT_PERP.A_oi,C98USDT_PERP.A_oi,ARUSDT_PERP.A_oi,MANAUSDT_PERP.A_oi,ONEUSDT_PERP.A_oi,HBARUSDT_PERP.A_oi,CHRUSDT_PERP.A_oi,DYDXUSDT_PERP.A_oi,COTIUSDT_PERP.A_oi,DENTUSDT_PERP.A_oi,NKNUSDT_PERP.A_oi,IOTXUSDT_PERP.A_oi,CTSIUSDT_PERP.A_oi,1000XECUSDT_PERP.A_oi,ENSUSDT_PERP.A_oi,KLAYUSDT_PERP.A_oi,ARPAUSDT_PERP.A_oi,ANTUSDT_PERP.A_oi
2023-09-09,608803353,9155734.0,900562.3,59892148,65851766.5,79169326,3001722.3,22335562.1,10476064.2,1727454197,11773590,1288999754,3032558.4,10642244.6,198270.9,104339304.0,80384240,9553510,292107270,173048298,20376535,3162023,50224.785,7263268.8,41207033,20028995.6,122760088,103759898,4995939,117504882,1543303.6,340117228,693676.57,249448575.3,935109.07,45685279.1,1666602.42,83499.248,1135871.259,204083123,7286558.03,613635.002,555810.14,148582537,100523.402,203746.767,231909.247,27726423.5,3544114.27,8690990.1,28405514.3,18116122.9,378173350,1533872.5,337471771,10239201.8,24606964,14972354,370139.09,15308660,10938063.6,7820912.3,251224.1,3089035.5,86443434,2497.82,6596101.3,1396.188,26058152,4878112,289215.9,18236387,19846286,108039415,117743410,9687086,5756489,3082291,5993619,39894806,426676.9,72730057,35353296,1082647511,12407629.4,1390585824,238545220,296753957,2903994275,229513090,136789509,2443275.9,4830757.8,4832837657,49649819,183894233,22967961,11314883.6,138458479,37333494,3507284978,837012570,35865096,1143093.1,32699535,424540010,230247219,125471033,13923037.3,89217579,4892102118,35982537,173185253,39580530,86808112,550942.1,51797285.9,157252593,1202409.0
2023-09-10,555053707,8496160.2,880515.2,66264717,64431186.1,133203628,2810773.2,18838310.6,10264576.7,1651051491,13917994,1241078796,2903091.1,8914982.2,197184.7,96047774.1,85344435,9534462,289171004,208348543,20236348,3337167,51412.491,6907454.3,32557277,17700991.3,123038246,100603920,4960134,110525745,1991628.8,324125782,726621.37,245432067.0,842707.73,43752884.0,1633092.47,81776.869,1122333.815,213847851,7014252.7,608683.795,553893.583,150432005,95133.494,197465.199,221778.993,25791061.0,3661503.93,8946264.3,27339479.1,18693304.3,377022410,1523466.6,346938982,10206888.2,20176958,13792853,378426.991,14910062,11534091.1,7900695.6,244792.6,2843161.2,85977655,2507.26,5889644.4,1368.267,25451927,6050650,287577.9,17452962,18299746,114805296,88101128,8264825,5802878,3144207,5273806,39385457,408543.5,67704643,35711314,1003183866,13027267.4,1365507516,214516098,301558261,2505822554,224729939,135130149,2335312.8,4332959.6,4902774311,45900003,185492802,24630042,10096078.3,129996369,41022499,3097207114,798218799,36286692,1140956.7,31606185,424993968,211800484,86774470,13276707.1,87802574,4441278576,32796834,167389852,32632608,70653822,556645.2,50951474.8,171904248,1153068.2
2023-09-11,608589868,8534207.6,845153.6,58378473,64104195.7,108429547,2437364.7,20027983.5,10414875.3,1748826731,16238302,1239009285,2630353.9,9304169.1,196966.8,96263172.4,84625823,9977961,277044853,227966169,18932958,3306896,49955.748,6500290.2,41575321,16599542.2,102717502,95677243,4659178,110532875,1826317.2,314109836,789576.63,239400607.6,853402.06,44941118.3,1734083.58,89427.827,1147895.005,209660951,6559625.03,676028.71,544656.274,152575978,93489.531,197581.536,217808.226,26743847.4,3741686.71,9039698.8,28004861.2,19710461.1,384775419,1456662.7,325118996,10081480.9,19805260,14796832,354509.515,14255788,12346875.5,7690065.0,243792.4,2527601.4,89367249,2379.426,5556492.6,1396.716,25859081,6368001,268349.9,16529171,17831579,108518434,82626426,7866408,5544694,3136914,5781051,36161237,398776.4,68429845,36823573,1074556176,12471779.5,1228956261,215223138,297217133,2427122289,218906901,146467705,2117737.5,4094960.0,4719105474,47162360,191148148,25752283,9386242.4,135519763,40004415,2846151897,846104644,37533084,1105276.3,34418821,422860086,208206552,84763764,12727784.4,83771749,4439463278,33492855,181988122,28047937,71648818,551039.3,49110020.9,156872016,1230226.6
2023-09-12,575082668,8737408.9,792931.0,63565559,65429578.0,93441325,2441268.2,19853780.9,10152657.2,1569239429,18167939,1242273326,2483357.6,9334365.7,192036.4,96596343.6,81588437,10660661,267126078,185125215,19155341,3269101,49340.12,6085982.6,48659647,17580797.4,86958195,96462144,4571683,113829717,2042541.7,340893570,751967.45,229298395.7,809781.07,45170412.6,1539465.3,87298.239,1111125.816,203869987,6236038.47,651385.121,609278.993,143996481,91409.815,197401.688,232745.725,26926977.7,3674026.41,9492151.5,27046878.7,20291686.2,821173274,1467996.5,382009849,10133243.7,20071402,15590884,348562.977,13370953,12816455.0,7032004.9,248350.8,2184068.0,88857975,2404.037,5147901.2,1379.128,25439560,6138582,252490.5,15446275,17279130,104637778,83837367,7882411,5179959,3151527,5423615,38764260,382856.7,66644868,37978362,1110023070,14206172.6,1268846530,212248463,293128455,2354827122,211298370,141511965,1870477.8,4390513.1,4600080008,48325076,187071361,22817731,8656851.4,132338898,38393260,2951517680,921475127,33854857,1093003.2,36069307,411123773,173155717,74259756,11978598.3,85542420,4638894532,30996719,170950574,28675445,75936324,542875.7,49059439.3,144310169,1154283.8
2023-09-13,577614936,9236247.2,797810.8,61594561,65552839.4,101668502,2495451.1,20148052.4,10469944.0,1810099119,22106124,1261168400,2626312.3,8561178.3,191426.9,100106359.1,85717509,10402659,328129069,189830564,17692255,3144942,52406.625,6064703.9,50122371,18149243.5,93899780,95429071,4796397,117383593,2542230.9,340637947,750675.57,229007905.2,793485.52,45098700.5,1557613.57,89881.92,1141517.895,215785644,6383479.03,665847.144,574417.331,139874435,87645.722,201230.027,233046.602,27552559.5,3576510.36,9104821.2,26680121.1,21243408.8,854205237,1487583.4,367997517,10144486.1,20186146,15057365,548525.448,13233533,12757655.9,7214625.4,263707.3,2699154.7,82914457,2494.919,5098927.1,1394.774,25192258,6702054,249352.5,16196828,17469670,108896053,77101181,8202806,5201647,3186205,5667117,38055847,385587.3,66384045,36071467,1116617046,14700780.9,1385964771,210986164,301100650,2742972958,210317938,135770879,1895010.5,4414127.0,4529990792,48292359,189618190,21404787,7905777.8,133055651,39145925,2943024974,955937432,35885278,1129127.5,33569043,463841080,187293346,66807583,11937832.8,86757988,4875810285,29717064,161861329,37203755,70362059,523522.5,53534219.9,149677314,1155688.0
2023-09-14,582158855,8797650.9,841174.4,58981192,61319362.9,90535490,2403841.4,19145969.5,10022158.7,2026036927,22111530,1231328453,2970974.9,7864863.5,190553.0,101242261.8,79175926,8941511,296914433,215448678,16942876,3149940,50391.753,5854026.3,45388980,18815596.1,87707910,96966018,4805243,112122874,2574929.6,344468155,732157.2,238507852.0,813488.04,47655996.3,1574881.48,91668.789,1114337.9,198778624,6492177.59,665376.868,628741.271,129637568,86721.863,206810.511,234323.41,27469440.7,3577935.43,9890336.8,24109173.6,20961059.3,709301174,1449850.6,339149076,10256106.2,20205388,14845035,502465.122,14424670,12682929.9,7385192.0,240614.5,2315517.4,80429402,2377.042,4984186.7,1317.461,25599801,6595022,252227.6,15430530,17009037,111429367,100109411,7683455,5115901,5050605,5710574,38193525,380410.2,73699437,36168214,1186610198,12889203.5,1387004059,213884192,294672315,3061707440,201063891,139851995,1768187.0,4826795.8,4376291347,49886988,193872926,19407251,7912927.4,142507137,39793661,2771289738,2521026424,36403170,1158185.1,33970175,454245573,278136626,62616423,11245307.7,91748328,4986685201,32231740,159446135,33330911,72879065,531208.7,60231581.0,167552770,1154455.4
2023-09-15,583390270,8830730.3,860129.6,57504687,63107749.5,97309828,2377075.0,18184808.0,9954436.0,2017468344,22296120,1237203504,2889829.3,7670933.0,194675.7,107118922.8,77995724,10985163,282392673,187347910,16760044,3214998,52525.796,5630667.4,40630516,20167232.9,89561742,97075907,4935891,108095846,2779584.9,368019438,722956.78,233819644.2,823479.15,47296921.3,1513857.57,86666.838,1131101.212,191402162,6736907.72,669981.891,593037.181,138515645,91533.23,207778.635,233573.005,28457041.2,3800443.82,9212917.9,27581155.1,20476141.8,712176027,1399974.8,328542180,9834817.2,21394234,14425799,443952.432,15645704,12373773.7,7409763.6,239517.4,2107374.1,84189332,2369.976,4789332.1,1344.817,25985734,6235808,253351.1,15312436,17437109,112756766,89507230,7756773,5049842,5350270,5966555,38250026,387920.9,73718323,36326555,1168748997,12361522.2,1427008974,224321347,311172413,3196901301,207371331,141017567,1817158.4,4747000.4,4171292543,48797444,195145094,18720141,6963442.5,140319148,37054286,2661657515,2031580349,38658996,1613183.3,33425929,445340109,224300108,61196317,10193077.8,96188282,4923659596,33980616,167934656,35319478,81496025,524226.6,58082924.3,157712270,1163342.2
2023-09-16,594722093,8587322.6,899788.7,56819327,61227452.5,76663248,2446450.0,42087201.0,11399495.8,2020396417,17052255,1243069881,2970690.9,7455873.7,200233.7,108099762.1,77252840,12979437,277407667,172031044,16589753,3305427,51334.213,5143076.5,36019273,19016971.3,86010868,99040929,5130227,106989366,2126202.0,350102198,720231.87,240394448.9,861050.6,46966324.1,1526023.17,86514.002,1113834.884,184590368,6661394.3,658174.233,583134.99,139762180,89151.507,204967.173,236509.448,31468277.1,3893872.94,8591620.0,27836136.9,19549601.6,646172845,1383297.7,338641595,9881413.4,24439281,14883752,434070.582,17619721,12093919.2,7428513.3,398380.4,2057139.1,80205710,2708.259,5011864.2,1373.672,25091477,6312318,292638.9,14455693,16938195,111587893,77800853,7692182,5049234,4801260,6064134,45500198,383902.0,96410481,37019444,1120230478,11630421.4,1449124181,216792019,313972078,3389416416,199969432,134604088,1696016.5,4498842.9,4305127790,43845846,192798447,18041190,7464590.0,137596697,39564108,2666713053,1833281486,37029486,1225541.6,32323335,489746991,194991560,58849886,10303316.2,96136830,4697008657,33228956,167419102,33621956,78602291,493768.2,58667927.2,160816764,1198457.2
2023-09-17,560703842,9097017.0,874585.2,54590481,61487025.4,87560126,2377152.9,27746832.9,11469265.9,1958926327,15486615,1220566557,2657780.0,7104203.1,184845.6,111355233.2,76523788,13075978,277471906,189955276,16960172,3498418,52025.346,5171038.1,36180831,20072833.9,82679242,98264599,5182183,107224745,2212073.7,336872073,727534.33,234047024.9,837581.3,45566424.1,1571905.06,84768.768,1118431.503,178141829,6659464.76,644010.976,562289.451,142060169,83052.905,195760.877,226288.422,28922638.7,3671557.49,8753874.7,24827474.6,19977947.0,645069914,1394216.4,327551009,10263061.2,24297989,14686984,430547.054,17840307,12123898.5,7747896.0,405976.9,2107437.1,78034841,2578.852,5259969.9,1364.354,25364160,6335766,257370.8,14195806,16334373,102542318,69694282,7294456,5058567,4616245,5757566,41054164,362733.8,106366560,35485582,1097281222,11755964.7,1274194634,226581047,318570504,3422102356,205413124,136320125,1793016.5,4319047.2,4344102916,45391776,195119463,18717889,7648166.0,133366164,40300442,2794248259,2242458294,32497212,1203213.2,31737335,472430350,198728188,54011624,10395259.0,96766379,4540879918,31458355,164047956,31919875,76560286,505147.1,55988889.3,154698264,1206839.3
2023-09-18,588266001,8920809.8,875794.4,52717279,61188743.9,76629189,2463813.4,26688058.9,10697527.5,1939305933,12969036,1215988959,3147474.7,7251738.9,188644.3,111232006.8,75630439,11559003,275744685,212304486,16816833,3563417,49289.251,4937819.4,33012451,18226577.6,76451005,95850426,4825141,119075662,2129823.9,343158782,702138.22,241877216.1,836126.71,45357126.0,1679083.16,89486.316,1137101.214,168239566,9116475.63,667277.42,560317.31,134678782,80136.383,195865.769,233004.677,27307433.2,4357857.5,8646982.2,26590585.2,18674664.0,628833629,1327398.3,345690669,9752123.4,24953327,14287781,423679.877,16309857,12182168.1,8009687.5,395114.6,2157973.7,81590002,2171.459,5272974.9,1282.443,25131734,6065575,255873.5,14019464,16571425,119278780,90169897,7235335,4804511,4338502,5546826,38231604,399546.2,93053198,35347418,1081599749,11879231.3,1221064773,215319205,292604527,3389169163,203090731,135401328,1749642.2,4227187.0,4374934674,42748964,202155581,18880822,7107853.1,127234644,41096644,2846371921,1721505319,31990599,1246684.5,29980268,465222022,184403186,51243251,10080257.6,95703297,4599459405,33286865,154495889,31225749,293294413,539452.7,56544713.0,153913854,1122332.2
